68510,123905.32
85371,123842.41999999998
34578,123721.25999999998
55306,123696.26999999997
35880,123667.32999999999
39748,123601.84000000003
58371,123568.23000000003
41922,123509.28
55533,123484.63999999998
72080,123477.93000000002
91482,123466.09
81055,123461.38
94522,123461.17999999998
55513,123457.82999999999
43373,123414.26999999999
38743,123302.68
28128,123139.82
76669,123137.57
73971,123125.96
63238,123106.79000000001
85815,123057.53
19011,123053.24000000003
86219,123029.08
28854,122951.29
89138,122853.9
20356,122850.52999999997
64423,122832.84
21216,122809.48999999999
18222,122758.32
6412,122733.83000000002
49803,122693.94
8790,122688.70000000001
77775,122635.76000000002
17641,122607.07999999999
68770,122590.63
22228,122503.74000000002
74253,122493.33
60618,122469.80000000002
87032,122468.62
53452,122432.93000000002
96862,122305.87
91446,122214.12999999999
31811,122179.28999999998
65023,122117.01000000001
72497,122092.08000000003
54643,122056.92000000003
60587,122023.59
16458,121949.44
31612,121924.93
27349,121881.56
1616,121879.63999999998
54911,121806.96000000002
51608,121801.42000000001
48761,121734.31999999999
12427,121726.96999999999
3164,121687.43
50541,121613.78000000003
60754,121545.18000000001
97907,121524.96000000002
99260,121515.39000000001
50387,121426.96
9442,121422.98999999998
42217,121354.37999999999
95376,121329.12999999999
74903,121274.50000000001
23083,121271.93
92322,121198.90999999999
92113,121181.20000000001
91056,121168.07
85506,121059.05000000002
32109,121054.62999999998
26241,121047.8
62226,120973.98000000004
62589,120969.32
31746,120881.44
23096,120864.01999999999
77179,120849.89000000001
27119,120806.66000000002
97175,120803.75
60816,120700.59000000005
19447,120694.63
89015,120616.46
17684,120602.50000000003
47433,120541.86000000002
17162,120505.91
95162,120460.01000000001
67358,120446.35
49405,120418.87999999998
59389,120289.92999999998
99757,120274.65
26992,120242.81
15363,120235.44000000002
22010,120188.59999999998
3142,120176.30999999997
58116,120174.02
1656,120141.44000000002
40945,120133.59
60638,120129.92999999998
53666,120035.86999999998
53715,120010.54999999999
1082,119961.12
14698,119914.50999999998
28940,119887.01
85225,119870.14999999998
62826,119861.96000000002
80054,119822.91000000003
74471,119822.61999999998
85745,119807.62
12455,119765.24999999997
75622,119685.71
41844,119666.75000000001
87531,119634.54999999997
82574,119603.25000000001
39363,119557.15000000001
64367,119538.96000000004
66788,119515.6
89009,119505.91
62474,119489.18000000002
4502,119481.68999999997
89357,119466.83000000002
76594,119427.92000000003
68399,119426.70000000001
96928,119415.85
17971,119399.98999999999
48431,119356.84000000003
90621,119346.58000000002
85895,119341.54000000001
87026,119300.75
65662,119258.88
76094,119256.5
89629,119203.03
48322,119200.28
761,119189.05
70540,119156.12999999998
87803,119147.78000000001
85823,119108.14
84252,119076.83
24521,119065.01999999999
82117,119052.19999999998
81472,119010.86000000002
16598,119002.15000000002
62673,118893.67000000004
84982,118885.80999999998
95987,118808.87000000001
31867,118790.45000000001
12416,118779.51999999999
29373,118772.06999999999
20948,118734.16
48611,118720.14
94768,118717.95000000001
35354,118666.16999999998
94084,118639.41000000003
89232,118635.74999999999
23884,118607.54000000001
8487,118593.35
64874,118583.68
79048,118569.27999999997
33746,118568.85
68808,118533.18
66480,118518.66
55180,118507.01999999999
14779,118436.28999999998
6873,118423.63999999998
27285,118397.14000000004
51662,118395.53
22913,118347.34000000003
37504,118330.31999999999
74460,118324.71999999996
46175,118315.08
8388,118312.13
20891,118282.58
72774,118271.35999999996
48234,118259.95000000001
34591,118244.00000000001
15642,118218.16000000003
87296,118176.83000000002
73311,118176.17000000001
80943,118172.33
38803,118012.21999999997
88260,117993.38
80509,117971.34000000001
23891,117967.72000000003
42725,117910.42000000001
40751,117891.06000000003
10663,117883.70000000001
65384,117878.60999999999
88443,117874.59
86884,117801.72
38665,117795.93000000002
89091,117794.85
18508,117748.12999999999
41023,117710.53999999998
74324,117677.63000000002
11903,117658.81
75767,117653.91000000002
77516,117644.01999999999
81409,117594.34999999999
97920,117591.16999999997
59938,117580.98999999999
28380,117580.92
9923,117552.43
96639,117529.89000000001
12721,117468.45999999999
5974,117443.65
44714,117429.54000000001
76828,117418.04
61064,117377.79000000001
71276,117328.78
48221,117322.57999999999
60275,117307.78999999998
40584,117295.56999999998
82219,117286.62000000002
1790,117269.07
85449,117251.84
75065,117250.91999999998
65286,117201.58000000002
61545,117186.12
74312,117169.05
38114,117152.98999999996
54950,117142.25
96537,117135.15
71669,117129.15999999999
90552,117097.1
20918,117094.89000000001
65125,117092.50000000003
49288,117055.62
26593,117042.99999999997
48202,116987.72
44250,116941.32999999999
78919,116924.76000000001
54928,116921.93
11923,116921.54
74180,116919.84
22573,116910.36
79074,116897.71999999999
55435,116865.81
90487,116849.40000000001
35727,116813.21
3147,116750.64
67536,116736.66000000003
61750,116732.77000000002
53520,116731.29
36188,116661.84
60083,116659.65000000001
27942,116626.28
6629,116582.45
54506,116578.28999999998
98647,116556.38999999998
97766,116513.64999999998
12432,116508.19
86750,116462.11000000002
98555,116435.76000000002
89253,116378.69
44303,116377.87
75352,116373.54999999997
90163,116343.85999999999
12906,116328.57999999999
59033,116325.29000000001
99533,116286.31
59317,116256.70999999999
82895,116252.52999999998
51245,116245.04
59223,116242.01000000001
57273,116237.59
99489,116231.53000000001
86250,116212.1
47906,116189.64
56666,116184.64000000001
80574,116181.73000000001
65639,116157.86000000002
922,116156.72
33204,116126.88999999998
2659,116119.88
14309,116108.38999999998
47231,116080.17000000001
95906,116006.52999999998
90973,116000.44
27963,115995.79
75260,115995.60999999999
69224,115956.83000000002
46622,115953.39
68544,115948.79000000001
62428,115927.38
24871,115914.54999999999
99450,115884.75999999998
58692,115872.31000000001
53864,115843.13
73712,115842.59000000003
46060,115805.04000000002
53183,115781.07999999999
16864,115768.73000000001
69369,115759.03999999998
25727,115744.43000000001
82558,115735.16999999998
41868,115727.20000000001
29829,115684.27000000002
60633,115664.83000000002
55229,115649.98
54814,115639.16000000002
65785,115620.42000000001
72304,115573.18000000001
21974,115564.63999999998
98312,115543.34999999999
90577,115539.83
10571,115536.37
22990,115511.68999999997
32205,115509.42
78166,115486.99000000003
22058,115458.14000000003
98561,115381.67000000001
58447,115252.62000000002
42624,115240.58000000002
86502,115231.65000000002
24956,115217.01999999999
8074,115214.44
35775,115203.46000000002
42872,115191.88
79638,115151.56
28078,115138.03
69859,115114.17000000001
66097,115114.06999999998
4632,115104.0
12359,115097.51999999999
12037,115092.31999999998
30759,115090.81
81439,115069.0
2228,115067.52
41105,115055.84999999998
71315,115041.95
43790,115033.01000000001
26761,115020.65000000002
51394,114994.06999999998
72118,114990.38
94674,114987.89
6970,114982.73999999999
55720,114973.00000000003
70435,114954.78
30432,114940.28000000003
91566,114934.62
47876,114926.81
79301,114872.07
69823,114865.45999999999
64716,114840.63
81824,114818.38999999998
34368,114805.12
59764,114779.65
41325,114772.56999999999
56431,114770.17000000004
42065,114760.1
33353,114744.93
65403,114741.66999999998
88866,114690.47000000002
58191,114658.26000000001
52365,114632.94999999997
75924,114628.88
92138,114615.63000000002
84541,114610.56999999998
54531,114589.33000000002
24497,114588.15
61225,114505.05
39879,114487.45
35827,114467.64000000001
6478,114430.47
87217,114421.95999999999
6251,114419.06
59287,114402.34
4040,114392.21
85576,114327.73999999999
67510,114326.89000000001
41860,114282.75
46178,114277.98000000001
50142,114267.32
65362,114266.68
24372,114205.00000000001
84255,114202.45000000001
87986,114202.07
57555,114167.29000000001
94513,114142.10999999999
83671,114093.11000000002
34655,114087.12
80836,114025.6
62708,114017.98000000001
18867,114007.27
11944,113979.02999999997
94056,113922.52
97390,113917.84999999998
456,113905.52
16500,113866.87
11843,113849.56000000001
72050,113828.20000000001
78033,113807.36
91933,113774.79
72270,113744.73999999999
67605,113743.46
981,113732.43999999997
66311,113695.87
16866,113685.36000000002
63619,113667.99000000002
8223,113650.09
569,113633.9
86955,113626.79
76071,113621.25
85855,113605.37000000002
18939,113559.05
16153,113519.59999999999
870,113514.20999999999
43068,113509.94999999998
8466,113420.33
62659,113408.31
2585,113397.3
53768,113366.57000000002
70328,113362.48000000001
56168,113286.24
9599,113272.12999999998
97809,113243.24000000002
63999,113238.5
14797,113202.84999999999
47387,113191.61
91267,113189.32999999999
67892,113176.14000000001
12995,113165.75999999998
73753,113160.87999999999
39919,113112.65000000001
83413,113057.81999999998
94246,113021.61999999998
13445,112979.71
81406,112952.30999999998
35220,112947.31000000001
24557,112930.39
76576,112912.55000000002
14140,112911.01000000004
3424,112909.29999999996
99204,112897.52
70415,112879.87999999996
67104,112868.43
14204,112855.53000000001
97897,112851.42000000001
36872,112850.65
34687,112820.17000000001
92458,112799.91
55319,112779.48999999996
39978,112768.87
40038,112767.14
33876,112741.29999999997
4112,112684.38
18333,112680.09999999998
26491,112671.57999999999
48416,112646.4
34337,112631.94
65512,112595.19
17636,112586.48999999999
35105,112583.56999999999
29813,112563.03
74372,112545.68999999999
33415,112524.76000000002
34772,112510.57
23524,112496.01999999997
32853,112465.95999999999
88060,112460.43999999999
58579,112453.11
69417,112442.22
45308,112427.93
79222,112415.67
45763,112413.57
71232,112400.09
61076,112396.65
49396,112380.76000000001
9107,112368.89
88478,112366.2
6930,112363.44
85204,112348.22999999998
92974,112340.71999999999
27950,112333.37
31408,112327.83999999997
73759,112327.34
39753,112326.38999999998
7860,112325.29999999999
91553,112314.77000000002
37351,112307.77000000002
49414,112300.22999999998
95516,112294.64
89686,112283.24999999997
44219,112264.52
27051,112254.65000000002
80469,112244.42999999996
58999,112223.14000000001
91149,112204.76999999997
78702,112203.5
91737,112182.90999999999
40259,112175.87999999999
60080,112161.65999999997
33546,112145.66
39770,112145.14000000001
21328,112136.95999999999
38684,112135.72
75539,112105.26999999999
53834,112071.79999999999
2744,111986.22999999998
25913,111980.57999999999
73846,111975.42
5662,111923.11
37552,111916.66000000002
63759,111895.78
99217,111891.74
67364,111858.54000000001
69010,111790.06
90238,111786.16
75700,111784.44
59950,111762.41
94603,111761.81000000001
44868,111746.59
43749,111738.19999999998
57760,111719.66999999998
72650,111714.17
70341,111706.87000000002
5415,111703.51999999997
5116,111656.37000000001
92283,111648.57
98476,111648.53000000003
22660,111599.88000000002
60118,111587.56000000001
31753,111576.00999999998
53194,111561.23000000001
26544,111535.35000000002
16626,111506.48999999999
27779,111468.54000000001
21099,111468.27000000002
2906,111460.67000000001
95921,111444.62999999998
22961,111442.13
62740,111439.64
40954,111398.74
29790,111394.25
66221,111379.42000000001
86298,111378.29000000001
45530,111335.38999999998
88737,111328.94
44315,111301.16999999998
72053,111301.09
13302,111293.62000000002
29257,111293.61
56094,111270.12999999998
11973,111265.75
49707,111265.16999999998
3684,111263.35
26467,111257.26000000001
30046,111255.72
94636,111233.76999999999
40456,111227.07
90970,111172.63
43588,111164.07
81024,111143.29000000001
42860,111102.31
53063,111079.23999999999
55693,111071.36000000004
35845,111065.31
54232,111052.00000000001
50517,111045.05000000002
1111,111043.87000000002
47686,111041.68
45448,111022.05
77940,111006.26999999999
37921,110999.92000000001
47958,110987.53
71837,110982.01000000001
94552,110980.82999999999
60620,110953.51000000001
39845,110930.66
91880,110917.67
87670,110905.13999999998
63551,110904.58999999998
43101,110866.4
66892,110852.39000000001
99764,110849.9
44192,110843.09
37066,110841.07
12140,110808.77999999998
80747,110774.47999999998
6550,110763.58
21217,110743.25
24279,110725.37000000002
19559,110721.3
79569,110721.29000000001
64192,110686.88000000002
58561,110674.96999999997
51087,110669.71000000002
24012,110669.36
45665,110666.42
77411,110658.14000000001
86009,110643.58
46584,110641.82999999997
13313,110637.84000000003
24362,110621.43000000001
64437,110611.22
5490,110594.78000000001
84988,110560.87999999998
39934,110557.86000000002
91754,110535.17000000001
90716,110522.94
87255,110515.63
95997,110504.94
89594,110500.56000000003
76167,110496.91
59002,110486.86000000002
40048,110485.29000000002
27581,110457.51
60682,110450.95000000001
58697,110443.03
46518,110411.86
55961,110383.51999999999
89236,110377.53
2949,110332.23
50653,110325.26999999999
94353,110296.93000000002
30176,110290.27
73240,110282.69
30204,110267.26000000001
69621,110265.31
49611,110261.57999999999
94543,110215.54
43949,110207.07999999999
63411,110203.62999999998
83932,110195.88
14152,110183.73999999999
74531,110170.14000000001
56382,110161.15
1810,110156.71999999997
39446,110153.97
49038,110139.9
52545,110139.18999999997
21081,110121.44
89728,110119.90999999999
80003,110116.32999999999
28828,110105.26999999997
61909,110089.65
38468,110084.31999999999
44093,110079.01999999999
83014,110070.60000000003
13637,110069.9
9726,110068.59999999998
98295,110058.65
45000,110050.50999999998
54807,110047.89
94506,110027.21
81843,110025.2
19830,110004.91999999998
5648,109996.78000000001
96278,109951.82999999999
13644,109920.53
41881,109913.14000000001
64868,109879.0
53270,109869.04999999999
16147,109853.62
36064,109841.19
33792,109834.80000000002
80413,109811.59999999999
8503,109807.60999999999
73769,109802.73999999996
44150,109797.83
70786,109794.29000000001
45390,109770.73000000001
6216,109766.63999999998
73097,109760.60999999999
98884,109744.48000000001
9453,109735.03
90203,109729.63
74734,109719.66
37810,109706.92000000003
96787,109702.89000000001
55584,109702.28000000001
5093,109676.06
57699,109660.78999999998
99413,109650.61999999998
12632,109633.57
13394,109627.56
59554,109624.45000000001
44966,109611.2
1543,109609.76000000001
2861,109535.29999999999
69365,109530.84
92277,109525.75000000001
27928,109508.02
80462,109502.06000000003
56531,109495.93999999997
10254,109492.38
98920,109485.62
67145,109458.62999999999
40727,109443.69
5738,109434.45
39551,109432.04999999999
10313,109431.23999999999
14978,109412.03
2418,109376.11
29806,109373.99
81640,109368.50000000003
97976,109365.86
14261,109322.06
57600,109314.53
46554,109308.01000000002
4115,109307.04000000001
25546,109292.07999999999
30202,109269.32
10432,109257.98999999999
35450,109224.41999999998
96506,109219.69999999998
60123,109214.25000000001
88071,109201.23999999999
33595,109200.10999999999
15178,109197.00999999998
75916,109194.40000000002
22790,109185.78999999998
44027,109176.63999999997
39579,109169.16
62676,109126.85
74793,109126.43000000001
2793,109098.27999999998
93761,109065.92
85749,109065.03000000003
6388,109037.95000000001
83153,109031.20000000003
52900,109024.79
91054,109013.57
91591,109013.09
65160,109007.70999999999
18249,108962.6
43145,108960.7
63135,108957.97999999998
82595,108955.20999999998
76896,108952.19999999998
14457,108937.04000000001
63259,108936.17000000001
39598,108930.54000000001
59452,108924.54999999999
87395,108894.89000000001
75712,108880.38
21444,108878.66
60321,108877.45000000001
44671,108869.24999999999
79869,108855.81999999999
94403,108844.5
39361,108824.57
17994,108796.43000000002
84412,108777.01000000001
74912,108746.69999999998
60073,108732.65
99825,108732.46000000002
93598,108726.81000000003
76328,108725.96
30026,108698.82
81656,108684.19
16251,108671.72999999998
97378,108657.04000000001
37995,108625.11000000002
83714,108617.28999999998
65393,108615.1
46160,108610.56000000003
65540,108603.75
66476,108601.95
67658,108584.0
13636,108577.97
39275,108558.40999999999
62605,108556.53
23102,108547.62999999999
14365,108545.54
47252,108540.87
91310,108535.45000000001
72669,108533.23999999999
80212,108529.99000000002
19201,108529.62
4369,108528.38
86308,108523.12
91840,108520.04999999999
72216,108496.5
88309,108486.72
35430,108460.70999999999
18890,108455.26
55506,108453.82
47320,108449.1
60926,108443.84
32360,108436.9
97767,108423.2
74426,108409.25000000001
43495,108409.16
63,108402.88
57859,108394.0
35927,108371.67000000001
80018,108353.52
42472,108333.19999999998
31375,108328.53000000001
48858,108326.47000000002
71297,108318.57
68433,108316.26999999996
98275,108308.24000000002
28147,108299.16
33640,108298.61000000002
5558,108254.88999999998
15475,108254.04000000001
33998,108246.62
51178,108244.39
42828,108236.55
29268,108225.70999999999
45106,108221.62999999998
2429,108211.24000000002
18028,108207.72999999998
99884,108189.95
10346,108185.60999999999
16197,108181.07999999999
49296,108166.33000000002
26395,108162.66
30612,108161.32999999999
3748,108151.2
34015,108150.15
15828,108148.48000000003
98988,108130.93000000001
51058,108103.66999999998
52617,108094.03
27885,108089.12
17036,108082.99000000002
16824,108080.93
51637,108056.03
2083,108054.01999999999
62524,108044.53
66023,108023.29999999999
40242,108021.43999999999
48681,108019.52999999998
53304,107998.87999999999
73073,107997.66
72878,107986.39
58834,107965.53
29958,107964.12000000002
8958,107948.56999999996
73824,107933.02000000002
73285,107925.06999999999
3202,107901.28000000001
92377,107880.43999999997
96649,107869.96000000002
23701,107862.67
56198,107858.28
61838,107827.34
22888,107817.54999999999
52297,107812.68
18270,107809.99
21280,107784.64000000001
25688,107772.83
19088,107769.79000000001
82305,107764.67
51060,107763.66999999997
2701,107741.60999999999
56650,107732.32
1548,107723.84000000003
3319,107716.07999999999
17741,107715.29999999999
41806,107702.57000000002
16518,107700.84
14003,107674.09
13032,107667.04999999999
14325,107658.18000000001
16964,107648.49
34491,107640.29999999999
24441,107637.82999999999
73993,107629.57999999999
5255,107610.5
79751,107577.18
86151,107559.67000000001
76239,107556.76999999996
90723,107551.67000000001
98228,107547.09
87689,107528.35
45831,107522.6
23114,107519.18999999997
37556,107516.24000000002
11201,107511.4
60342,107506.02000000002
75893,107487.21000000002
32174,107487.01
32989,107481.47
74275,107474.02
73284,107471.62
9376,107470.1
97583,107463.32
33517,107451.91999999998
33606,107432.69000000003
70753,107420.72
81777,107412.69
80711,107405.37
33095,107401.98999999999
85793,107393.38
91367,107376.9
28635,107368.58999999997
62050,107368.19999999998
73394,107357.39
38603,107309.60999999999
22104,107308.73999999999
91154,107296.19
54306,107282.6
6487,107280.32
85914,107272.27999999998
83407,107270.79000000001
16914,107266.84
16002,107248.74
7936,107246.68000000001
7844,107241.36000000002
95053,107235.74999999997
27209,107235.36
55743,107228.88000000002
97501,107227.04999999999
44588,107224.04999999999
39670,107219.54000000002
23503,107215.06999999999
21069,107179.43
62288,107179.05999999998
68638,107149.15000000001
57455,107139.66
90920,107124.74
91144,107120.72
81060,107096.00999999998
90316,107086.78
80898,107081.82
66714,107054.33999999997
42523,107040.5
8321,107038.62000000001
61892,107029.20000000001
57340,107007.73000000001
40028,106979.42
56368,106958.07999999999
69387,106951.88999999998
52760,106933.87999999999
12017,106928.49
32088,106926.1
13288,106922.27
28741,106920.07999999997
42978,106904.66
54007,106896.79999999999
57498,106876.73999999999
36601,106872.97
45146,106857.12
25990,106851.51
52427,106847.31000000001
77391,106840.20999999999
20979,106835.43
87977,106796.5
97316,106783.83999999998
49087,106772.46
45464,106762.54000000001
33572,106761.08
99910,106753.99000000002
76233,106750.78
67631,106734.26
43210,106728.62999999998
50734,106722.14
77486,106702.39000000003
76602,106690.16
83749,106684.65000000002
5956,106684.19
13341,106678.06
93135,106665.44
97770,106655.56999999999
45539,106630.86000000002
57393,106610.22000000002
42514,106584.87999999998
49053,106580.47
42650,106580.38
80038,106576.93
61879,106571.68000000001
27737,106567.75
84924,106560.62
12054,106551.75000000001
28285,106546.39
62629,106535.82000000002
82656,106530.33
83512,106524.37
81192,106522.41999999998
88223,106519.37000000002
51606,106506.43000000002
348,106496.25999999997
76826,106472.29000000001
93694,106467.4
4237,106462.59000000001
69751,106450.53
28630,106449.35999999999
92920,106442.97000000002
71933,106439.72
13759,106437.77999999997
73650,106424.64000000001
85079,106424.18999999997
44834,106411.42000000001
29027,106401.76999999997
77287,106395.99
45797,106389.59
75725,106385.22
1753,106383.70000000001
89243,106365.42000000001
75151,106362.84000000001
55900,106351.62999999999
22304,106349.40999999999
23663,106337.69999999998
2826,106314.04999999999
32721,106290.66999999998
97663,106280.79999999999
41203,106273.57
40412,106271.79999999999
24311,106255.85
50864,106247.56000000003
90666,106240.38
25263,106218.79999999999
20144,106214.43
71949,106206.22
18946,106196.82999999999
44616,106196.79999999999
39136,106191.35999999999
32702,106191.14000000001
21851,106188.15999999997
15906,106186.55999999998
92789,106183.39999999995
88784,106173.99000000002
98762,106171.95999999999
8972,106167.26999999999
71376,106166.61000000002
48667,106152.15000000002
78915,106142.01999999999
78722,106142.01999999999
86236,106135.49999999999
18460,106131.60999999999
69128,106129.55000000002
92370,106126.27
16531,106122.35000000002
28554,106121.82999999999
80742,106116.28
30651,106099.0
59599,106089.09999999998
31021,106074.83
54304,106058.15999999997
86068,106014.73999999999
17227,106011.75
79604,106008.56999999998
26558,106004.34000000001
61578,105981.01000000001
70368,105978.25000000001
85168,105972.84
77121,105970.63999999998
79653,105969.98000000001
90254,105926.91
84169,105923.51999999999
29828,105913.09000000001
39327,105901.87
56644,105899.62000000001
67761,105892.79999999999
91135,105869.84999999998
57940,105855.47
78051,105850.73000000001
53766,105843.65
68160,105834.59
55403,105830.24000000002
50256,105828.77
38514,105828.58999999997
80927,105824.69
54244,105821.59
87586,105813.67000000001
76490,105804.70999999999
26786,105782.26000000001
50528,105781.91
47973,105766.26999999999
17867,105736.33
61751,105736.12
21489,105731.51000000001
1897,105718.66999999998
87554,105708.54000000001
50320,105701.92
38376,105698.28000000003
25184,105694.14
83976,105680.97
20708,105654.01999999999
22109,105649.30999999998
61107,105648.15999999999
96657,105622.89000000001
16092,105612.08000000003
9968,105595.91
94215,105581.36
7070,105572.10999999999
31207,105567.31
96020,105564.12
96610,105534.74999999997
68564,105531.58000000002
44316,105495.38999999998
56159,105467.18
3946,105454.99999999997
84324,105438.06000000001
70152,105435.08
26088,105431.84000000001
87621,105419.77
80901,105416.41
86004,105412.86000000002
41081,105387.62
59556,105379.47
3601,105378.25999999998
54214,105369.06
41391,105345.32
2474,105342.27999999997
30229,105337.82999999999
24932,105330.56999999999
19829,105319.11000000002
20575,105308.04000000001
11630,105293.47
50033,105278.15999999999
31655,105275.84000000001
1237,105268.57
98396,105259.89999999998
5126,105258.40000000002
7218,105232.56000000003
73839,105231.97999999998
40698,105223.67
18228,105215.20000000001
41157,105187.1
25644,105181.74000000002
90809,105178.83
38948,105172.14000000001
56889,105154.21999999999
93173,105147.13
5175,105138.44000000002
39150,105131.37000000001
68955,105110.48000000001
45425,105108.54000000001
83891,105105.90000000002
17640,105095.23
61040,105087.12
46249,105085.10000000002
55170,105084.60999999999
62374,105083.68000000001
286,105070.95000000001
91544,105070.5
41084,105065.3
46629,105051.25999999998
44457,105050.58
80504,105049.16
23290,105047.18999999999
74128,105042.49999999999
47213,105041.25
87133,105011.68000000001
52272,104997.51999999999
78395,104981.40000000002
38659,104970.44000000002
9298,104969.89
37090,104943.45999999999
68201,104942.53999999998
94230,104938.94
65048,104933.17999999998
21056,104928.33
78413,104927.68
99048,104927.58999999998
61807,104915.4
47839,104908.76999999999
96094,104907.02
82672,104905.22
52828,104899.39000000001
19424,104890.62
83854,104878.64999999998
89989,104866.4
39869,104862.58
97512,104860.26000000001
82732,104858.47
60458,104858.20999999999
32252,104841.37999999999
48293,104832.56999999999
43500,104831.42
39326,104817.25000000003
41850,104815.93999999997
38596,104814.75000000001
52096,104809.74999999999
24852,104808.09999999996
13415,104806.14
51198,104798.45
36655,104770.06
15863,104769.46000000002
9380,104737.53
75794,104737.04
84371,104729.76
39334,104701.82
93607,104688.60999999999
77306,104686.67
90891,104679.01000000002
76930,104676.55999999998
43180,104672.10999999999
52599,104670.77
9996,104667.05999999998
89200,104664.09999999998
59199,104649.67000000003
85696,104642.41999999998
61330,104591.66
50119,104589.88000000002
60965,104585.06000000001
12247,104584.11000000002
74105,104575.26
38700,104573.62999999999
82214,104571.5
94623,104568.51
86719,104565.64
85236,104564.74999999999
24091,104564.64
27116,104557.48999999999
84635,104555.69999999998
44261,104540.41
14723,104534.27000000002
62950,104522.09
81985,104519.51
37692,104501.96
95090,104496.48000000001
65427,104494.37999999999
7104,104481.60999999999
13564,104480.70000000001
21487,104477.41
93487,104455.37999999998
7410,104450.69000000002
17901,104449.00999999998
93570,104434.03999999998
16502,104430.06
24291,104423.06999999996
950,104421.58000000002
55099,104421.51000000001
2182,104409.31
87479,104405.96000000002
99936,104401.15000000001
98860,104397.2
4513,104395.82999999999
95321,104383.20999999999
21417,104379.71999999999
56655,104366.05
22737,104365.6
5752,104354.34999999998
32646,104349.70999999999
10673,104348.92000000001
53703,104342.47
95069,104338.88999999998
85633,104338.53
52767,104337.95
28543,104335.45999999998
20765,104318.31
9848,104309.35
15971,104306.09000000001
20922,104275.82
80,104271.19
18108,104264.5
5659,104255.73999999999
4419,104250.43999999999
21832,104249.95999999999
48020,104246.23000000001
